date,entry_time,entry,stop,target,exit_price,outcome,risk_points,pnl_points,rr,mfe,mae
2022-08-29,2022-08-29 08:54:00,12467.75,12488.0,12427.25,12488.0,loss,20.25,-20.25,-1.0,9.75,-21.25
2022-08-29,2022-08-29 09:08:00,12465.5,12482.0,12432.5,12482.0,loss,16.5,-16.5,-1.0,17.25,-17.25
2022-08-29,2022-08-29 09:11:00,12468.0,12481.75,12440.5,12481.75,loss,13.75,-13.75,-1.0,19.75,-14.75
2022-08-29,2022-08-29 09:39:00,12499.75,12520.5,12458.25,12458.25,win,20.75,41.5,2.0,42.5,0.0
2022-08-29,2022-08-29 09:43:00,12472.75,12490.25,12437.75,12490.25,loss,17.5,-17.5,-1.0,15.5,-22.0
2022-08-29,2022-08-29 10:37:00,12500.75,12513.0,12476.25,12513.0,loss,12.25,-12.25,-1.0,0.25,-14.75
2022-09-02,2022-09-02 10:33:00,12304.75,12324.75,12264.75,12264.75,win,20.0,40.0,2.0,55.0,-3.75
2022-09-02,2022-09-02 10:34:00,12280.75,12309.5,12223.25,12223.25,win,28.75,57.5,2.0,81.5,-13.0
2022-09-02,2022-09-02 10:37:00,12274.25,12290.5,12241.75,12241.75,win,16.25,32.5,2.0,39.25,-3.75
2022-09-02,2022-09-02 10:38:00,12252.0,12278.5,12199.0,12199.0,win,26.5,53.0,2.0,62.0,-26.0
2022-09-08,2022-09-08 10:04:00,12253.25,12265.25,12229.25,12229.25,win,12.0,24.0,2.0,37.75,-1.0
2022-09-08,2022-09-08 10:05:00,12235.0,12255.25,12194.5,12194.5,win,20.25,40.5,2.0,59.0,-4.5
2022-09-08,2022-09-08 10:06:00,12217.0,12240.5,12170.0,12170.0,win,23.5,47.0,2.0,58.5,-4.25
2022-09-08,2022-09-08 10:07:00,12206.75,12222.25,12175.75,12175.75,win,15.5,31.0,2.0,48.25,-2.0
2022-09-08,2022-09-08 10:08:00,12185.5,12209.75,12137.0,12209.75,loss,24.25,-24.25,-1.0,47.75,-25.25
2022-09-12,2022-09-12 09:57:00,12737.0,12763.25,12684.5,12684.5,win,26.25,52.5,2.0,77.5,-20.0
2022-09-16,2022-09-16 08:47:00,11848.25,11869.5,11805.75,11805.75,win,21.25,42.5,2.0,42.5,-15.0
2022-09-20,2022-09-20 09:02:00,11947.25,11964.0,11913.75,11964.0,loss,16.75,-16.75,-1.0,5.0,-17.0
2022-09-20,2022-09-20 10:33:00,11944.25,11964.5,11903.75,11903.75,win,20.25,40.5,2.0,41.75,-11.25
2022-09-20,2022-09-20 10:56:00,11946.75,11955.5,11929.25,11955.5,loss,8.75,-8.75,-1.0,0.75,-8.75
2022-09-21,2022-09-21 09:04:00,11942.0,11960.25,11905.5,11960.25,loss,18.25,-18.25,-1.0,2.75,-21.75
2022-09-21,2022-09-21 09:08:00,11944.75,11958.75,11916.75,11958.75,loss,14.0,-14.0,-1.0,5.5,-14.75
2022-09-26,2022-09-26 09:24:00,11393.75,11407.75,11365.75,11407.75,loss,14.0,-14.0,-1.0,18.25,-22.25
2022-09-26,2022-09-26 09:26:00,11384.75,11405.0,11344.25,11405.0,loss,20.25,-20.25,-1.0,9.25,-21.75
2022-09-26,2022-09-26 09:45:00,11366.25,11397.25,11304.25,11397.25,loss,31.0,-31.0,-1.0,10.75,-33.25
2022-09-26,2022-09-26 09:54:00,11371.25,11388.5,11336.75,11388.5,loss,17.25,-17.25,-1.0,0.75,-28.25
2022-09-26,2022-09-26 10:02:00,11396.75,11413.25,11363.75,11363.75,win,16.5,33.0,2.0,33.25,-5.5
2022-09-26,2022-09-26 10:22:00,11370.0,11388.25,11333.5,11333.5,win,18.25,36.5,2.0,52.5,-3.75
2022-09-26,2022-09-26 10:25:00,11346.5,11366.0,11307.5,11366.0,loss,19.5,-19.5,-1.0,36.75,-25.5
2022-09-26,2022-09-26 10:26:00,11337.0,11349.0,11313.0,11313.0,win,12.0,24.0,2.0,27.25,-11.0
2022-09-27,2022-09-27 09:23:00,11416.75,11440.0,11370.25,11370.25,win,23.25,46.5,2.0,61.0,-4.25
2022-09-27,2022-09-27 09:26:00,11403.5,11422.0,11366.5,11366.5,win,18.5,37.0,2.0,47.75,-3.0
2022-09-27,2022-09-27 09:27:00,11390.5,11404.75,11362.0,11404.75,loss,14.25,-14.25,-1.0,20.0,-14.25
2022-09-27,2022-09-27 09:29:00,11380.75,11398.75,11344.75,11398.75,loss,18.0,-18.0,-1.0,10.25,-19.0
2022-09-30,2022-09-30 09:50:00,11253.0,11264.75,11229.5,11229.5,win,11.75,23.5,2.0,40.0,-2.25
2022-10-18,2022-10-18 09:13:00,11169.25,11214.25,11079.25,11214.25,loss,45.0,-45.0,-1.0,85.75,-50.0
2022-10-18,2022-10-18 09:20:00,11158.5,11178.0,11119.5,11119.5,win,19.5,39.0,2.0,39.25,-4.75
2022-10-18,2022-10-18 10:31:00,11173.75,11189.0,11143.25,11189.0,loss,15.25,-15.25,-1.0,0.0,-15.75
2022-10-18,2022-10-18 10:59:00,11196.0,11209.75,11168.5,11168.5,win,13.75,27.5,2.0,41.5,-7.0
2022-10-18,2022-10-18 11:01:00,11175.25,11204.0,11117.75,11204.0,loss,28.75,-28.75,-1.0,28.0,-30.5
2022-10-20,2022-10-20 10:46:00,11154.25,11173.0,11116.75,11173.0,loss,18.75,-18.75,-1.0,9.5,-19.0
2022-10-20,2022-10-20 10:54:00,11158.75,11170.0,11136.25,11170.0,loss,11.25,-11.25,-1.0,5.5,-19.25
2022-10-21,2022-10-21 09:02:00,11055.25,11082.25,11001.25,11082.25,loss,27.0,-27.0,-1.0,4.25,-28.5
2022-10-26,2022-10-26 10:58:00,11553.0,11566.0,11527.0,11527.0,win,13.0,26.0,2.0,34.75,-6.75
2022-11-03,2022-11-03 09:07:00,10835.75,10852.25,10802.75,10802.75,win,16.5,33.0,2.0,33.0,-9.25
2022-11-03,2022-11-03 09:13:00,10811.0,10830.5,10772.0,10772.0,win,19.5,39.0,2.0,45.5,-8.25
2022-11-04,2022-11-04 09:41:00,10778.25,10795.25,10744.25,10744.25,win,17.0,34.0,2.0,46.75,-6.5
2022-11-07,2022-11-07 08:34:00,10898.0,10925.75,10842.5,10925.75,loss,27.75,-27.75,-1.0,50.75,-33.75
2022-11-07,2022-11-07 08:37:00,10882.75,10907.75,10832.75,10907.75,loss,25.0,-25.0,-1.0,18.0,-25.25
2022-11-07,2022-11-07 08:48:00,10867.5,10892.25,10818.0,10892.25,loss,24.75,-24.75,-1.0,20.25,-34.75
2022-11-07,2022-11-07 08:53:00,10855.25,10872.25,10821.25,10872.25,loss,17.0,-17.0,-1.0,0.0,-23.25
2022-11-07,2022-11-07 08:59:00,10864.75,10903.25,10787.75,10903.25,loss,38.5,-38.5,-1.0,6.0,-44.5
2022-11-07,2022-11-07 09:24:00,10898.25,10915.75,10863.25,10915.75,loss,17.5,-17.5,-1.0,33.25,-22.5
2022-11-07,2022-11-07 09:31:00,10881.0,10897.5,10848.0,10897.5,loss,16.5,-16.5,-1.0,14.0,-21.5
2022-11-07,2022-11-07 09:39:00,10886.5,10902.25,10855.0,10902.25,loss,15.75,-15.75,-1.0,21.5,-21.5
2022-11-07,2022-11-07 09:40:00,10873.25,10888.25,10843.25,10888.25,loss,15.0,-15.0,-1.0,4.25,-24.5
2022-11-07,2022-11-07 09:49:00,10885.5,10900.75,10855.0,10900.75,loss,15.25,-15.25,-1.0,10.25,-15.25
2022-11-07,2022-11-07 10:42:00,10886.0,10899.75,10858.5,10858.5,win,13.75,27.5,2.0,32.0,-10.0
2022-11-07,2022-11-07 10:57:00,10876.0,10891.0,10846.0,10891.0,loss,15.0,-15.0,-1.0,25.75,-15.5
2022-11-07,2022-11-07 10:58:00,10869.0,10883.25,10840.5,10883.25,loss,14.25,-14.25,-1.0,18.75,-14.25
2022-11-07,2022-11-07 11:01:00,10854.0,10873.25,10815.5,10873.25,loss,19.25,-19.25,-1.0,3.75,-29.25
2022-11-08,2022-11-08 08:39:00,11036.0,11050.0,11008.0,11008.0,win,14.0,28.0,2.0,29.25,-7.25
2022-11-08,2022-11-08 08:42:00,11017.5,11031.75,10989.0,11031.75,loss,14.25,-14.25,-1.0,3.0,-21.5
2022-11-08,2022-11-08 08:46:00,11010.75,11041.25,10949.75,11041.25,loss,30.5,-30.5,-1.0,4.0,-31.25
2022-11-11,2022-11-11 08:54:00,11663.25,11683.5,11622.75,11683.5,loss,20.25,-20.25,-1.0,70.5,-20.75
2022-11-11,2022-11-11 08:58:00,11644.5,11672.0,11589.5,11672.0,loss,27.5,-27.5,-1.0,51.75,-39.5
2022-11-11,2022-11-11 09:08:00,11650.5,11685.5,11580.5,11685.5,loss,35.0,-35.0,-1.0,15.0,-42.5
2022-11-11,2022-11-11 10:27:00,11677.0,11705.25,11620.5,11705.25,loss,28.25,-28.25,-1.0,38.5,-37.5
2022-11-11,2022-11-11 10:28:00,11666.0,11685.0,11628.0,11685.0,loss,19.0,-19.0,-1.0,27.5,-26.25
2022-11-11,2022-11-11 10:31:00,11644.75,11663.25,11607.75,11663.25,loss,18.5,-18.5,-1.0,6.25,-25.0
2022-11-14,2022-11-14 09:27:00,11765.0,11784.75,11725.5,11784.75,loss,19.75,-19.75,-1.0,4.0,-30.25
2022-11-14,2022-11-14 10:02:00,11769.0,11791.0,11725.0,11791.0,loss,22.0,-22.0,-1.0,5.75,-22.75
2022-11-17,2022-11-17 08:53:00,11608.75,11625.0,11576.25,11576.25,win,16.25,32.5,2.0,35.75,-5.5
2022-11-17,2022-11-17 09:35:00,11632.5,11648.25,11601.0,11648.25,loss,15.75,-15.75,-1.0,0.25,-22.5
2022-11-17,2022-11-17 09:42:00,11643.5,11659.75,11611.0,11611.0,win,16.25,32.5,2.0,37.5,-10.75
2022-11-17,2022-11-17 09:46:00,11627.0,11648.5,11584.0,11648.5,loss,21.5,-21.5,-1.0,29.0,-22.0
2022-11-17,2022-11-17 09:49:00,11615.75,11629.5,11588.25,11629.5,loss,13.75,-13.75,-1.0,2.5,-14.0
2022-11-17,2022-11-17 10:09:00,11613.5,11633.5,11573.5,11633.5,loss,20.0,-20.0,-1.0,15.5,-22.5
2022-11-17,2022-11-17 10:10:00,11602.25,11616.0,11574.75,11616.0,loss,13.75,-13.75,-1.0,4.25,-16.75
2022-11-18,2022-11-18 08:32:00,11771.0,11814.5,11684.0,11684.0,win,43.5,87.0,2.0,94.5,-17.75
2022-11-18,2022-11-18 08:37:00,11757.5,11788.75,11695.0,11695.0,win,31.25,62.5,2.0,68.25,-27.0
2022-11-18,2022-11-18 08:49:00,11741.25,11762.75,11698.25,11762.75,loss,21.5,-21.5,-1.0,5.75,-22.25
2022-11-18,2022-11-18 09:01:00,11731.0,11759.0,11675.0,11675.0,win,28.0,56.0,2.0,71.75,-6.75
2022-11-18,2022-11-18 09:03:00,11713.0,11731.75,11675.5,11675.5,win,18.75,37.5,2.0,53.75,-14.5
2022-11-18,2022-11-18 09:04:00,11701.0,11717.75,11667.5,11717.75,loss,16.75,-16.75,-1.0,25.25,-17.5
2022-11-18,2022-11-18 09:07:00,11694.0,11712.0,11658.0,11712.0,loss,18.0,-18.0,-1.0,18.25,-18.25
2022-11-21,2022-11-21 08:35:00,11639.25,11660.0,11597.75,11660.0,loss,20.75,-20.75,-1.0,11.0,-26.5
2022-11-21,2022-11-21 09:03:00,11642.25,11668.25,11590.25,11590.25,win,26.0,52.0,2.0,55.0,-6.0
2022-11-21,2022-11-21 09:07:00,11622.25,11637.75,11591.25,11637.75,loss,15.5,-15.5,-1.0,7.25,-16.0
2022-11-22,2022-11-22 08:38:00,11579.75,11597.5,11544.25,11544.25,win,17.75,35.5,2.0,47.25,-3.5
2022-11-23,2022-11-23 10:57:00,11773.5,11786.25,11748.0,11786.25,loss,12.75,-12.75,-1.0,3.0,-14.5
2022-11-24,2022-11-24 08:52:00,11904.0,11909.25,11893.5,11909.25,loss,5.25,-5.25,-1.0,5.25,-6.0
2022-11-24,2022-11-24 08:53:00,11899.5,11906.75,11885.0,11906.75,loss,7.25,-7.25,-1.0,0.0,-9.0
2022-11-28,2022-11-28 09:22:00,11717.5,11731.25,11690.0,11690.0,win,13.75,27.5,2.0,32.75,-4.0
2022-11-28,2022-11-28 09:26:00,11685.75,11708.75,11639.75,11708.75,loss,23.0,-23.0,-1.0,4.0,-25.75
2022-11-28,2022-11-28 09:44:00,11707.25,11718.0,11685.75,11685.75,win,10.75,21.5,2.0,28.75,-6.0
2022-11-28,2022-11-28 09:48:00,11702.0,11713.5,11679.0,11679.0,win,11.5,23.0,2.0,23.5,-5.25
2022-11-30,2022-11-30 08:32:00,11526.25,11542.5,11493.75,11542.5,loss,16.25,-16.25,-1.0,7.5,-29.5
2022-11-30,2022-11-30 08:38:00,11541.0,11563.25,11496.5,11563.25,loss,22.25,-22.25,-1.0,11.75,-33.75
2022-11-30,2022-11-30 09:01:00,11531.0,11575.25,11442.5,11575.25,loss,44.25,-44.25,-1.0,10.25,-47.5
2022-11-30,2022-11-30 09:18:00,11543.0,11557.5,11514.0,11557.5,loss,14.5,-14.5,-1.0,3.75,-18.0
2022-11-30,2022-11-30 09:27:00,11548.25,11560.0,11524.75,11560.0,loss,11.75,-11.75,-1.0,8.25,-13.0
2022-11-30,2022-11-30 09:34:00,11539.75,11551.0,11517.25,11551.0,loss,11.25,-11.25,-1.0,3.0,-14.75
2022-11-30,2022-11-30 09:46:00,11530.75,11546.75,11498.75,11546.75,loss,16.0,-16.0,-1.0,22.5,-18.5
2022-11-30,2022-11-30 09:47:00,11522.75,11535.25,11497.75,11535.25,loss,12.5,-12.5,-1.0,3.5,-15.0
2022-11-30,2022-11-30 10:18:00,11541.25,11550.75,11522.25,11550.75,loss,9.5,-9.5,-1.0,3.25,-12.25
2022-12-01,2022-12-01 08:31:00,12036.5,12064.5,11980.5,12064.5,loss,28.0,-28.0,-1.0,2.25,-35.75
2022-12-01,2022-12-01 09:12:00,12044.25,12072.0,11988.75,11988.75,win,27.75,55.5,2.0,62.25,-0.5
2022-12-01,2022-12-01 09:13:00,12014.25,12045.75,11951.25,11951.25,win,31.5,63.0,2.0,71.0,-4.25
2022-12-05,2022-12-05 08:41:00,11948.75,11967.75,11910.75,11967.75,loss,19.0,-19.0,-1.0,7.5,-22.75
2022-12-05,2022-12-05 08:56:00,11945.25,11958.0,11919.75,11919.75,win,12.75,25.5,2.0,81.0,-1.25
2022-12-07,2022-12-07 08:33:00,11514.25,11542.25,11458.25,11542.25,loss,28.0,-28.0,-1.0,0.25,-43.75
2022-12-07,2022-12-07 08:47:00,11506.5,11536.5,11446.5,11446.5,win,30.0,60.0,2.0,63.0,-4.25
2022-12-07,2022-12-07 08:48:00,11484.0,11511.75,11428.5,11511.75,loss,27.75,-27.75,-1.0,43.5,-28.0
2022-12-07,2022-12-07 08:50:00,11478.0,11492.75,11448.5,11448.5,win,14.75,29.5,2.0,34.5,-11.5
2022-12-07,2022-12-07 08:53:00,11461.25,11485.5,11412.75,11485.5,loss,24.25,-24.25,-1.0,0.0,-24.5
2022-12-07,2022-12-07 09:11:00,11475.25,11521.0,11383.75,11521.0,loss,45.75,-45.75,-1.0,17.75,-48.25
2022-12-07,2022-12-07 09:35:00,11485.0,11507.75,11439.5,11507.75,loss,22.75,-22.75,-1.0,24.75,-23.5
2022-12-07,2022-12-07 10:21:00,11498.25,11521.25,11452.25,11521.25,loss,23.0,-23.0,-1.0,40.25,-23.0
2022-12-07,2022-12-07 10:22:00,11485.25,11500.0,11455.75,11500.0,loss,14.75,-14.75,-1.0,27.25,-16.0
2022-12-14,2022-12-14 08:32:00,11939.25,11967.0,11883.75,11967.0,loss,27.75,-27.75,-1.0,0.25,-39.75
2022-12-16,2022-12-16 09:07:00,11400.5,11415.5,11370.5,11370.5,win,15.0,30.0,2.0,31.5,-2.5
2022-12-16,2022-12-16 09:08:00,11388.75,11404.0,11358.25,11358.25,win,15.25,30.5,2.0,34.25,-12.5
2022-12-20,2022-12-20 10:16:00,11138.75,11166.75,11082.75,11166.75,loss,28.0,-28.0,-1.0,37.0,-30.75
2022-12-20,2022-12-20 10:17:00,11124.5,11146.0,11081.5,11146.0,loss,21.5,-21.5,-1.0,22.75,-23.75
2022-12-28,2022-12-28 08:54:00,10928.0,10948.0,10888.0,10948.0,loss,20.0,-20.0,-1.0,6.75,-29.0
2022-12-28,2022-12-28 09:12:00,10934.75,10951.25,10901.75,10951.25,loss,16.5,-16.5,-1.0,7.5,-25.25
2022-12-28,2022-12-28 09:26:00,10924.0,10946.25,10879.5,10879.5,win,22.25,44.5,2.0,45.5,-0.25
2022-12-30,2022-12-30 08:41:00,10901.5,10923.5,10857.5,10923.5,loss,22.0,-22.0,-1.0,15.0,-28.0
2022-12-30,2022-12-30 08:49:00,10863.75,10895.25,10800.75,10895.25,loss,31.5,-31.5,-1.0,8.25,-35.25
2022-12-30,2022-12-30 09:26:00,10931.25,10946.25,10901.25,10946.25,loss,15.0,-15.0,-1.0,26.0,-26.0
2022-12-30,2022-12-30 10:13:00,10925.5,10935.75,10905.0,10905.0,win,10.25,20.5,2.0,26.25,-3.25
2022-12-30,2022-12-30 10:16:00,10912.0,10927.0,10882.0,10927.0,loss,15.0,-15.0,-1.0,12.75,-16.25
2022-12-30,2022-12-30 10:41:00,10927.25,10937.25,10907.25,10937.25,loss,10.0,-10.0,-1.0,0.5,-10.25
2022-12-30,2022-12-30 10:50:00,10931.75,10938.0,10919.25,10938.0,loss,6.25,-6.25,-1.0,6.75,-11.5
2023-01-03,2023-01-03 08:49:00,11060.75,11106.75,10968.75,10968.75,win,46.0,92.0,2.0,93.0,-23.75
2023-01-03,2023-01-03 08:53:00,11028.5,11079.75,10926.0,10926.0,win,51.25,102.5,2.0,103.25,-14.75
2023-01-04,2023-01-04 08:33:00,10983.25,11000.25,10949.25,11000.25,loss,17.0,-17.0,-1.0,21.5,-30.75
2023-01-04,2023-01-04 08:34:00,10965.75,10986.25,10924.75,10986.25,loss,20.5,-20.5,-1.0,2.75,-48.25
2023-01-04,2023-01-04 08:45:00,10970.75,11004.0,10904.25,11004.0,loss,33.25,-33.25,-1.0,16.25,-41.0
2023-01-04,2023-01-04 09:01:00,10947.25,10986.0,10869.75,10986.0,loss,38.75,-38.75,-1.0,3.5,-71.0
2023-01-04,2023-01-04 09:04:00,10958.0,10988.25,10897.5,10897.5,win,30.25,60.5,2.0,74.0,-4.75
2023-01-04,2023-01-04 09:05:00,10915.5,10963.75,10819.0,10963.75,loss,48.25,-48.25,-1.0,52.0,-49.0
2023-01-06,2023-01-06 08:39:00,10831.25,10867.0,10759.75,10867.0,loss,35.75,-35.75,-1.0,65.0,-53.75
2023-01-06,2023-01-06 09:04:00,10847.5,10895.5,10751.5,10895.5,loss,48.0,-48.0,-1.0,14.25,-56.25
2023-01-10,2023-01-10 08:47:00,11153.0,11195.0,11069.0,11195.0,loss,42.0,-42.0,-1.0,11.0,-68.5
2023-01-10,2023-01-10 09:32:00,11163.75,11191.0,11109.25,11191.0,loss,27.25,-27.25,-1.0,43.0,-32.75
2023-01-10,2023-01-10 09:34:00,11151.25,11172.5,11108.75,11172.5,loss,21.25,-21.25,-1.0,3.5,-25.25
2023-01-10,2023-01-10 09:45:00,11130.75,11149.5,11093.25,11149.5,loss,18.75,-18.75,-1.0,10.0,-24.0
2023-01-10,2023-01-10 10:34:00,11174.0,11198.25,11125.5,11198.25,loss,24.25,-24.25,-1.0,6.0,-26.5
2023-01-10,2023-01-10 10:46:00,11173.5,11193.25,11134.0,11193.25,loss,19.75,-19.75,-1.0,0.0,-20.5
2023-01-10,2023-01-10 10:49:00,11179.0,11189.75,11157.5,11189.75,loss,10.75,-10.75,-1.0,0.75,-16.0
2023-01-10,2023-01-10 11:01:00,11158.5,11192.5,11090.5,11192.5,loss,34.0,-34.0,-1.0,0.0,-35.25
2023-01-12,2023-01-12 08:33:00,11458.25,11496.5,11381.75,11381.75,win,38.25,76.5,2.0,89.5,-12.0
2023-01-12,2023-01-12 08:35:00,11441.75,11471.25,11382.75,11382.75,win,29.5,59.0,2.0,73.0,-19.5
2023-01-12,2023-01-12 08:37:00,11422.25,11460.5,11345.75,11460.5,loss,38.25,-38.25,-1.0,2.0,-39.0
2023-01-12,2023-01-12 09:45:00,11434.25,11459.75,11383.25,11459.75,loss,25.5,-25.5,-1.0,28.75,-26.25
2023-01-13,2023-01-13 08:33:00,11425.25,11449.5,11376.75,11449.5,loss,24.25,-24.25,-1.0,8.25,-29.75
2023-01-13,2023-01-13 08:39:00,11426.75,11446.0,11388.25,11446.0,loss,19.25,-19.25,-1.0,5.25,-39.75
2023-01-13,2023-01-13 08:42:00,11432.25,11458.5,11379.75,11458.5,loss,26.25,-26.25,-1.0,23.5,-33.25
2023-01-17,2023-01-17 08:39:00,11567.5,11589.75,11523.0,11589.75,loss,22.25,-22.25,-1.0,18.0,-26.25
2023-01-17,2023-01-17 09:43:00,11589.25,11615.5,11536.75,11615.5,loss,26.25,-26.25,-1.0,3.5,-28.5
2023-01-17,2023-01-17 10:02:00,11600.0,11611.75,11576.5,11611.75,loss,11.75,-11.75,-1.0,5.75,-11.75
2023-01-17,2023-01-17 10:07:00,11585.75,11603.5,11550.25,11603.5,loss,17.75,-17.75,-1.0,31.0,-18.0
2023-01-17,2023-01-17 10:11:00,11560.75,11586.25,11509.75,11586.25,loss,25.5,-25.5,-1.0,6.0,-25.75
2023-01-18,2023-01-18 09:38:00,11671.5,11692.25,11630.0,11630.0,win,20.75,41.5,2.0,43.5,-5.0
2023-01-18,2023-01-18 09:39:00,11659.5,11677.5,11623.5,11623.5,win,18.0,36.0,2.0,43.5,-8.5
2023-01-18,2023-01-18 09:44:00,11630.0,11648.0,11594.0,11594.0,win,18.0,36.0,2.0,36.0,-10.0
2023-01-19,2023-01-19 08:44:00,11404.0,11426.5,11359.0,11359.0,win,22.5,45.0,2.0,46.5,-2.0
2023-01-19,2023-01-19 08:45:00,11387.0,11407.0,11347.0,11407.0,loss,20.0,-20.0,-1.0,38.25,-29.25
2023-01-19,2023-01-19 09:01:00,11383.25,11397.75,11354.25,11397.75,loss,14.5,-14.5,-1.0,3.5,-21.0
2023-01-19,2023-01-19 09:04:00,11383.0,11400.0,11349.0,11400.0,loss,17.0,-17.0,-1.0,1.5,-26.25
2023-01-19,2023-01-19 09:13:00,11365.25,11387.0,11321.75,11387.0,loss,21.75,-21.75,-1.0,1.25,-47.25
2023-01-20,2023-01-20 08:33:00,11398.75,11420.0,11356.25,11420.0,loss,21.25,-21.25,-1.0,15.25,-28.5
2023-01-23,2023-01-23 08:32:00,11679.75,11700.0,11639.25,11700.0,loss,20.25,-20.25,-1.0,5.0,-27.75
2023-01-24,2023-01-24 09:00:00,11884.0,11906.0,11840.0,11840.0,win,22.0,44.0,2.0,45.75,-8.75
2023-01-24,2023-01-24 09:01:00,11869.5,11893.75,11821.0,11893.75,loss,24.25,-24.25,-1.0,31.25,-37.5
2023-01-24,2023-01-24 09:06:00,11841.5,11871.5,11781.5,11871.5,loss,30.0,-30.0,-1.0,3.25,-34.75
2023-01-24,2023-01-24 09:20:00,11882.25,11898.75,11849.25,11898.75,loss,16.5,-16.5,-1.0,18.5,-18.5
2023-01-24,2023-01-24 09:37:00,11866.25,11891.25,11816.25,11891.25,loss,25.0,-25.0,-1.0,5.0,-37.5
2023-01-26,2023-01-26 08:51:00,11970.75,12001.5,11909.25,12001.5,loss,30.75,-30.75,-1.0,7.75,-32.0
2023-01-26,2023-01-26 08:55:00,11972.75,11997.5,11923.25,11997.5,loss,24.75,-24.75,-1.0,25.75,-31.25
2023-01-26,2023-01-26 08:57:00,11948.25,11977.5,11889.75,11977.5,loss,29.25,-29.25,-1.0,0.75,-31.75
2023-01-26,2023-01-26 09:07:00,11975.25,11996.0,11933.75,11996.0,loss,20.75,-20.75,-1.0,22.0,-23.25
2023-01-26,2023-01-26 09:08:00,11956.0,11982.5,11903.0,11982.5,loss,26.5,-26.5,-1.0,2.75,-29.0
2023-01-26,2023-01-26 09:39:00,11987.75,12008.5,11946.25,11946.25,win,20.75,41.5,2.0,55.25,-15.25
2023-01-26,2023-01-26 09:40:00,11972.25,11994.25,11928.25,11994.25,loss,22.0,-22.0,-1.0,8.75,-22.0
2023-01-26,2023-01-26 09:54:00,11968.0,11985.25,11933.5,11933.5,win,17.25,34.5,2.0,35.5,-1.0
2023-01-26,2023-01-26 09:55:00,11936.0,11970.0,11868.0,11970.0,loss,34.0,-34.0,-1.0,31.75,-38.5
2023-01-26,2023-01-26 09:58:00,11913.5,11934.75,11871.0,11934.75,loss,21.25,-21.25,-1.0,6.5,-23.75
2023-01-26,2023-01-26 10:21:00,11936.75,11951.5,11907.25,11907.25,win,14.75,29.5,2.0,31.25,-3.25
2023-01-26,2023-01-26 10:25:00,11905.5,11932.0,11852.5,11932.0,loss,26.5,-26.5,-1.0,1.25,-27.0
2023-01-27,2023-01-27 09:56:00,12098.5,12112.75,12070.0,12112.75,loss,14.25,-14.25,-1.0,6.25,-17.75
2023-01-30,2023-01-30 08:32:00,12097.0,12111.75,12067.5,12067.5,win,14.75,29.5,2.0,32.25,-12.25
2023-01-30,2023-01-30 08:35:00,12072.25,12098.25,12020.25,12098.25,loss,26.0,-26.0,-1.0,12.75,-29.25
2023-01-30,2023-01-30 08:41:00,12081.5,12096.75,12051.0,12096.75,loss,15.25,-15.25,-1.0,13.0,-27.0
2023-01-30,2023-01-30 08:55:00,12082.5,12117.5,12012.5,12117.5,loss,35.0,-35.0,-1.0,6.5,-35.75
2023-01-30,2023-01-30 09:16:00,12096.25,12113.0,12062.75,12062.75,win,16.75,33.5,2.0,40.25,-0.25
2023-01-30,2023-01-30 09:17:00,12079.75,12097.5,12044.25,12044.25,win,17.75,35.5,2.0,37.25,-11.5
2023-01-30,2023-01-30 09:22:00,12072.75,12089.75,12038.75,12038.75,win,17.0,34.0,2.0,45.25,-8.25
2023-02-01,2023-02-01 08:35:00,12112.0,12127.5,12081.0,12127.5,loss,15.5,-15.5,-1.0,10.75,-17.5
2023-02-01,2023-02-01 09:04:00,12119.25,12142.0,12073.75,12142.0,loss,22.75,-22.75,-1.0,9.75,-22.75
2023-02-01,2023-02-01 09:08:00,12112.75,12132.0,12074.25,12132.0,loss,19.25,-19.25,-1.0,3.25,-22.0
2023-02-01,2023-02-01 09:45:00,12122.0,12133.0,12100.0,12100.0,win,11.0,22.0,2.0,28.5,-9.25
2023-02-01,2023-02-01 09:50:00,12116.75,12127.75,12094.75,12094.75,win,11.0,22.0,2.0,23.25,-1.0
2023-02-01,2023-02-01 09:51:00,12104.75,12118.75,12076.75,12076.75,win,14.0,28.0,2.0,28.0,-1.0
2023-02-01,2023-02-01 10:56:00,12119.0,12129.5,12098.0,12129.5,loss,10.5,-10.5,-1.0,7.5,-11.5
2023-02-01,2023-02-01 11:00:00,12121.25,12131.5,12100.75,12100.75,win,10.25,20.5,2.0,23.5,-4.75
2023-02-06,2023-02-06 08:38:00,12524.0,12544.0,12484.0,12544.0,loss,20.0,-20.0,-1.0,5.25,-22.0
2023-02-06,2023-02-06 08:44:00,12526.0,12551.25,12475.5,12551.25,loss,25.25,-25.25,-1.0,4.5,-42.75
2023-02-06,2023-02-06 08:54:00,12517.75,12542.25,12468.75,12542.25,loss,24.5,-24.5,-1.0,4.75,-34.0
2023-02-06,2023-02-06 09:16:00,12520.25,12554.25,12452.25,12554.25,loss,34.0,-34.0,-1.0,64.5,-34.75
2023-02-06,2023-02-06 09:21:00,12500.75,12515.0,12472.25,12472.25,win,14.25,28.5,2.0,42.0,-6.5
2023-02-06,2023-02-06 10:58:00,12536.25,12550.25,12508.25,12550.25,loss,14.0,-14.0,-1.0,18.25,-17.0
